latitude,longitude,acq_date,month,acq_time,daynight,confidence,brightness,bright_t31,frp,satellite,instrument,type,source_file,label
13.737,108.4872,2026-01-09,1,158,D,62,305.9,292.3,5.0,Terra,MODIS,0,archive,1
13.51,108.4534,2026-01-09,1,158,D,56,306.9,293.7,4.7,Terra,MODIS,0,archive,1
13.3093,107.9985,2026-01-09,1,158,D,58,305.3,292.8,5.2,Terra,MODIS,0,archive,1
13.1129,107.7483,2026-01-09,1,158,D,82,323.1,296.7,17.4,Terra,MODIS,0,archive,1
13.1041,107.7471,2026-01-09,1,158,D,82,323.4,294.9,17.4,Terra,MODIS,0,archive,1
13.0499,107.7978,2026-01-09,1,158,D,61,306.9,296.1,5.5,Terra,MODIS,0,archive,1
11.4403,106.7875,2026-01-09,1,158,D,61,306.9,295.6,4.9,Terra,MODIS,0,archive,1
11.2107,108.2743,2026-01-09,1,158,D,49,305.4,289.1,4.6,Terra,MODIS,0,archive,1
11.2094,108.2832,2026-01-09,1,158,D,63,307.2,288.6,5.7,Terra,MODIS,0,archive,1
10.905,108.0384,2026-01-09,1,158,D,89,334.8,297.8,31.4,Terra,MODIS,0,archive,1
10.6208,105.6609,2026-01-09,1,800,D,62,312.0,297.0,8.1,Aqua,MODIS,0,archive,1
10.6373,105.713,2026-01-09,1,800,D,56,310.1,298.5,5.6,Aqua,MODIS,0,archive,1
10.6775,105.7434,2026-01-09,1,800,D,65,313.2,299.2,6.9,Aqua,MODIS,0,archive,1
10.7627,105.7514,2026-01-09,1,800,D,72,318.1,300.0,11.9,Aqua,MODIS,0,archive,1
10.7614,105.7424,2026-01-09,1,800,D,71,317.2,299.2,11.1,Aqua,MODIS,0,archive,1
11.6106,106.9105,2026-01-09,1,800,D,59,309.2,286.8,7.8,Aqua,MODIS,0,archive,1
11.5926,106.784,2026-01-09,1,800,D,64,311.6,294.6,7.7,Aqua,MODIS,0,archive,1
11.9973,106.575,2026-01-09,1,800,D,73,317.5,292.0,12.8,Aqua,MODIS,0,archive,1
12.3205,107.1862,2026-01-09,1,800,D,36,306.4,294.0,5.7,Aqua,MODIS,0,archive,1
12.3548,107.2973,2026-01-09,1,800,D,45,309.2,294.8,8.0,Aqua,MODIS,0,archive,1
12.3613,107.2751,2026-01-09,1,800,D,35,309.1,293.9,6.9,Aqua,MODIS,0,archive,1
12.6803,108.7179,2026-01-09,1,800,D,59,306.2,290.7,10.3,Aqua,MODIS,0,archive,1
12.9871,108.8744,2026-01-09,1,800,D,67,311.1,294.6,13.8,Aqua,MODIS,0,archive,1
13.1038,107.6048,2026-01-09,1,800,D,56,309.4,296.6,8.0,Aqua,MODIS,0,archive,1
13.2,107.7288,2026-01-09,1,800,D,68,314.3,300.5,8.5,Aqua,MODIS,0,archive,1
13.1969,107.7061,2026-01-09,1,800,D,45,312.7,300.4,7.2,Aqua,MODIS,0,archive,1
13.3298,107.9987,2026-01-09,1,800,D,61,311.7,298.1,9.7,Aqua,MODIS,0,archive,1
13.306,107.6667,2026-01-09,1,800,D,77,321.5,300.0,18.0,Aqua,MODIS,0,archive,1
13.3045,107.6554,2026-01-09,1,800,D,68,314.0,301.3,8.1,Aqua,MODIS,0,archive,1
14.0833,107.3502,2026-01-09,1,800,D,31,314.0,295.6,11.0,Aqua,MODIS,0,archive,1
14.0818,107.3389,2026-01-09,1,800,D,41,315.9,296.7,13.4,Aqua,MODIS,0,archive,1
14.1393,107.5478,2026-01-09,1,800,D,47,306.3,291.9,8.0,Aqua,MODIS,0,archive,1
14.6521,108.1166,2026-01-09,1,801,D,74,314.4,292.4,20.2,Aqua,MODIS,0,archive,1
14.9633,107.8258,2026-01-09,1,801,D,55,306.3,295.4,8.1,Aqua,MODIS,0,archive,1
17.6855,106.4483,2026-01-09,1,801,D,50,310.1,289.7,11.6,Aqua,MODIS,0,archive,1
18.6587,105.4589,2026-01-09,1,802,D,54,307.1,290.4,7.0,Aqua,MODIS,0,archive,1
18.9445,105.3249,2026-01-09,1,802,D,65,307.2,292.6,7.1,Aqua,MODIS,0,archive,1
18.9635,105.3949,2026-01-09,1,802,D,70,310.3,294.0,8.5,Aqua,MODIS,0,archive,1
18.9621,105.3847,2026-01-09,1,802,D,58,306.6,294.7,5.5,Aqua,MODIS,0,archive,1
18.9772,105.365,2026-01-09,1,802,D,63,306.1,292.2,6.7,Aqua,MODIS,0,archive,1
19.0025,105.2061,2026-01-09,1,802,D,64,306.6,293.8,6.6,Aqua,MODIS,0,archive,1
19.0011,105.196,2026-01-09,1,802,D,65,307.3,294.1,6.9,Aqua,MODIS,0,archive,1
19.031,105.3466,2026-01-09,1,802,D,42,304.8,293.7,4.4,Aqua,MODIS,0,archive,1
19.0627,105.5102,2026-01-09,1,802,D,85,328.0,294.7,28.4,Aqua,MODIS,0,archive,1
19.0614,105.3628,2026-01-09,1,802,D,50,306.0,292.9,5.7,Aqua,MODIS,0,archive,1
19.0599,105.3525,2026-01-09,1,802,D,74,313.8,293.4,12.5,Aqua,MODIS,0,archive,1
19.0784,105.4385,2026-01-09,1,802,D,63,308.1,293.5,7.2,Aqua,MODIS,0,archive,1
19.0241,105.0336,2026-01-09,1,802,D,58,304.3,292.2,5.1,Aqua,MODIS,0,archive,1
19.0228,105.0237,2026-01-09,1,802,D,58,304.0,292.5,5.1,Aqua,MODIS,0,archive,1
19.0427,105.102,2026-01-09,1,802,D,59,305.2,294.8,5.5,Aqua,MODIS,0,archive,1
19.0986,105.1036,2026-01-09,1,802,D,78,317.5,294.5,15.7,Aqua,MODIS,0,archive,1
19.0972,105.0936,2026-01-09,1,802,D,59,304.9,293.8,5.3,Aqua,MODIS,0,archive,1
19.0796,104.834,2026-01-09,1,802,D,70,310.2,292.5,9.3,Aqua,MODIS,0,archive,1
19.2177,105.2953,2026-01-09,1,802,D,61,305.2,294.3,5.3,Aqua,MODIS,0,archive,1
19.2164,105.2851,2026-01-09,1,802,D,58,304.2,294.0,4.8,Aqua,MODIS,0,archive,1
19.1585,104.8649,2026-01-09,1,802,D,74,313.6,292.0,12.8,Aqua,MODIS,0,archive,1
19.1571,104.855,2026-01-09,1,802,D,55,303.6,291.3,5.3,Aqua,MODIS,0,archive,1
19.252,105.358,2026-01-09,1,802,D,60,306.3,294.9,6.1,Aqua,MODIS,0,archive,1
19.3433,105.5457,2026-01-09,1,802,D,43,304.5,291.4,5.9,Aqua,MODIS,0,archive,1
19.3762,105.3112,2026-01-09,1,802,D,55,303.1,292.5,4.5,Aqua,MODIS,0,archive,1
19.3748,105.301,2026-01-09,1,802,D,70,310.7,293.6,10.1,Aqua,MODIS,0,archive,1
19.442,105.589,2026-01-09,1,802,D,60,305.0,293.0,6.4,Aqua,MODIS,0,archive,1
19.4406,105.5782,2026-01-09,1,802,D,57,303.9,292.5,5.7,Aqua,MODIS,0,archive,1
19.4571,105.6302,2026-01-09,1,802,D,57,304.9,293.5,6.2,Aqua,MODIS,0,archive,1
19.3829,105.0193,2026-01-09,1,802,D,35,300.5,289.8,4.8,Aqua,MODIS,0,archive,1
19.432,105.2552,2026-01-09,1,802,D,80,320.3,293.1,20.0,Aqua,MODIS,0,archive,1
19.4306,105.2449,2026-01-09,1,802,D,84,325.1,293.6,26.3,Aqua,MODIS,0,archive,1
19.4047,105.0517,2026-01-09,1,802,D,51,303.0,292.1,5.1,Aqua,MODIS,0,archive,1
19.4111,105.0301,2026-01-09,1,802,D,49,301.9,291.0,4.6,Aqua,MODIS,0,archive,1
19.4738,105.2173,2026-01-09,1,802,D,72,312.4,291.5,12.5,Aqua,MODIS,0,archive,1
19.5623,105.537,2026-01-09,1,802,D,69,309.7,292.2,10.3,Aqua,MODIS,0,archive,1
19.5609,105.5264,2026-01-09,1,802,D,64,306.7,292.4,8.0,Aqua,MODIS,0,archive,1
19.6604,105.5161,2026-01-09,1,802,D,53,302.6,291.6,4.5,Aqua,MODIS,0,archive,1
19.6591,105.5056,2026-01-09,1,802,D,80,320.5,292.8,20.8,Aqua,MODIS,0,archive,1
19.8977,105.4146,2026-01-09,1,802,D,73,313.0,294.5,11.1,Aqua,MODIS,0,archive,1
19.9055,105.4175,2026-01-09,1,802,D,68,309.0,294.3,8.7,Aqua,MODIS,0,archive,1
19.9041,105.4069,2026-01-09,1,802,D,63,306.2,294.2,6.5,Aqua,MODIS,0,archive,1
19.9792,105.3311,2026-01-09,1,802,D,61,308.3,293.6,7.3,Aqua,MODIS,0,archive,1
19.9861,105.3351,2026-01-09,1,802,D,63,306.4,293.4,6.4,Aqua,MODIS,0,archive,1
19.9847,105.3246,2026-01-09,1,802,D,67,308.3,293.0,8.0,Aqua,MODIS,0,archive,1
20.111,105.5813,2026-01-09,1,802,D,71,314.7,293.6,14.2,Aqua,MODIS,0,archive,1
20.1481,105.4986,2026-01-09,1,802,D,56,306.8,293.1,7.1,Aqua,MODIS,0,archive,1
20.1466,105.4875,2026-01-09,1,802,D,68,309.2,291.9,9.2,Aqua,MODIS,0,archive,1
20.1488,105.4329,2026-01-09,1,802,D,77,316.8,293.6,16.4,Aqua,MODIS,0,archive,1
20.1177,105.2015,2026-01-09,1,802,D,52,302.4,292.2,5.3,Aqua,MODIS,0,archive,1
20.2237,105.7769,2026-01-09,1,802,D,80,320.9,293.2,21.9,Aqua,MODIS,0,archive,1
20.2222,105.7656,2026-01-09,1,802,D,76,315.8,293.3,16.0,Aqua,MODIS,0,archive,1
20.1957,105.5681,2026-01-09,1,802,D,86,328.9,292.6,32.5,Aqua,MODIS,0,archive,1
20.1942,105.5574,2026-01-09,1,802,D,62,305.7,292.3,6.4,Aqua,MODIS,0,archive,1
20.2269,105.7708,2026-01-09,1,802,D,85,327.3,293.4,31.4,Aqua,MODIS,0,archive,1
20.2131,105.5162,2026-01-09,1,802,D,63,306.4,293.3,6.6,Aqua,MODIS,0,archive,1
20.4666,105.6773,2026-01-09,1,802,D,61,305.4,292.3,6.9,Aqua,MODIS,0,archive,1
20.4907,105.5215,2026-01-09,1,802,D,55,303.1,292.9,5.0,Aqua,MODIS,0,archive,1
20.553,105.5564,2026-01-09,1,802,D,51,302.1,291.3,4.5,Aqua,MODIS,0,archive,1
20.5184,105.2982,2026-01-09,1,802,D,58,304.3,291.6,6.0,Aqua,MODIS,0,archive,1
20.5801,105.5806,2026-01-09,1,802,D,74,314.1,293.7,14.6,Aqua,MODIS,0,archive,1
20.6455,105.2979,2026-01-09,1,802,D,65,307.4,291.2,8.2,Aqua,MODIS,0,archive,1
20.7989,104.5208,2026-01-09,1,802,D,57,303.6,291.9,6.3,Aqua,MODIS,0,archive,1
21.2729,106.7684,2026-01-09,1,802,D,60,305.0,292.9,8.8,Aqua,MODIS,0,archive,1
21.2705,106.7763,2026-01-09,1,802,D,51,303.1,291.9,6.8,Aqua,MODIS,0,archive,1
21.3216,106.8506,2026-01-09,1,802,D,63,306.8,293.0,10.2,Aqua,MODIS,0,archive,1
21.4006,107.2334,2026-01-09,1,802,D,52,303.1,291.4,8.3,Aqua,MODIS,0,archive,1
21.4454,107.3832,2026-01-09,1,802,D,53,303.0,292.9,8.0,Aqua,MODIS,0,archive,1
21.4438,107.3687,2026-01-09,1,802,D,38,307.2,293.5,11.2,Aqua,MODIS,0,archive,1
21.2113,104.9697,2026-01-09,1,802,D,64,307.1,290.7,7.8,Aqua,MODIS,0,archive,1
21.2556,104.9687,2026-01-09,1,802,D,77,316.7,292.8,16.5,Aqua,MODIS,0,archive,1
21.3609,105.7004,2026-01-09,1,802,D,63,306.0,292.9,7.6,Aqua,MODIS,0,archive,1
21.0382,103.206,2026-01-09,1,802,D,36,300.9,289.9,3.3,Aqua,MODIS,0,archive,1
21.036,103.0064,2026-01-09,1,802,D,47,301.4,289.7,4.6,Aqua,MODIS,0,archive,1
21.4216,105.6032,2026-01-09,1,802,D,62,305.5,292.5,7.2,Aqua,MODIS,0,archive,1
21.1618,103.2938,2026-01-09,1,802,D,69,309.5,293.1,8.3,Aqua,MODIS,0,archive,1
21.2813,103.3382,2026-01-09,1,802,D,57,303.9,289.2,5.9,Aqua,MODIS,0,archive,1
21.28,103.3288,2026-01-09,1,802,D,60,305.1,292.2,6.4,Aqua,MODIS,0,archive,1
21.707,106.0866,2026-01-09,1,802,D,59,304.4,292.0,6.5,Aqua,MODIS,0,archive,1
21.796,106.2305,2026-01-09,1,803,D,70,310.2,292.1,13.7,Aqua,MODIS,0,archive,1
21.6412,104.8847,2026-01-09,1,803,D,62,307.6,291.4,8.1,Aqua,MODIS,0,archive,1
21.7298,105.4809,2026-01-09,1,803,D,52,302.6,291.4,5.4,Aqua,MODIS,0,archive,1
21.6732,105.0532,2026-01-09,1,803,D,72,311.9,292.5,12.0,Aqua,MODIS,0,archive,1
21.6718,105.0424,2026-01-09,1,803,D,61,305.3,291.8,6.7,Aqua,MODIS,0,archive,1
21.8201,106.1004,2026-01-09,1,803,D,40,300.7,290.0,5.7,Aqua,MODIS,0,archive,1
21.7541,105.4022,2026-01-09,1,803,D,68,309.0,292.1,10.4,Aqua,MODIS,0,archive,1
21.798,105.4413,2026-01-09,1,803,D,54,303.0,292.4,5.4,Aqua,MODIS,0,archive,1
21.9594,106.6335,2026-01-09,1,803,D,74,313.6,291.3,19.7,Aqua,MODIS,0,archive,1
21.6474,103.4628,2026-01-09,1,803,D,69,309.5,293.9,8.1,Aqua,MODIS,0,archive,1
22.0623,106.4855,2026-01-09,1,803,D,33,300.3,290.1,5.5,Aqua,MODIS,0,archive,1
22.0952,105.045,2026-01-09,1,803,D,69,309.8,291.6,10.0,Aqua,MODIS,0,archive,1
22.1348,105.2745,2026-01-09,1,803,D,69,309.8,292.0,10.6,Aqua,MODIS,0,archive,1
22.1333,105.2633,2026-01-09,1,803,D,78,317.3,292.4,18.3,Aqua,MODIS,0,archive,1
22.1046,105.0435,2026-01-09,1,803,D,68,309.4,291.3,9.5,Aqua,MODIS,0,archive,1
22.1871,105.2724,2026-01-09,1,803,D,55,303.0,292.1,5.1,Aqua,MODIS,0,archive,1
13.5584,108.4225,2026-01-09,1,2012,N,31,301.8,285.0,8.3,Aqua,MODIS,0,archive,1
13.6585,107.6082,2026-01-09,1,2012,N,66,306.0,284.4,11.1,Aqua,MODIS,0,archive,1
12.7123,107.9173,2026-01-09,1,2012,N,44,301.7,284.2,8.7,Aqua,MODIS,0,archive,1
22.0016,105.5921,2026-01-10,1,234,D,73,312.6,286.2,27.9,Terra,MODIS,0,archive,1
21.5458,107.906,2026-01-10,1,234,D,42,302.2,290.1,15.2,Terra,MODIS,0,archive,1
21.4909,107.3357,2026-01-10,1,235,D,68,309.1,287.1,33.4,Terra,MODIS,0,archive,1
21.4488,107.3487,2026-01-10,1,235,D,75,314.3,287.2,47.7,Terra,MODIS,0,archive,1
21.45,107.3418,2026-01-10,1,235,D,76,315.4,287.1,50.8,Terra,MODIS,0,archive,1
21.376,106.4426,2026-01-10,1,235,D,62,305.7,287.8,19.8,Terra,MODIS,0,archive,1
21.3462,106.6079,2026-01-10,1,235,D,73,312.7,286.9,34.7,Terra,MODIS,0,archive,1
21.2975,106.8758,2026-01-10,1,235,D,41,300.8,285.7,16.6,Terra,MODIS,0,archive,1
14.0791,107.3392,2026-01-10,1,236,D,74,314.0,293.7,64.9,Terra,MODIS,0,archive,1
14.0802,107.3324,2026-01-10,1,236,D,44,308.7,292.9,37.7,Terra,MODIS,0,archive,1
12.8786,107.821,2026-01-10,1,1326,N,59,304.3,289.2,14.1,Terra,MODIS,0,archive,1
13.8644,108.5082,2026-01-10,1,1326,N,33,300.7,281.5,11.1,Terra,MODIS,0,archive,1
13.8857,108.4375,2026-01-10,1,1326,N,87,313.4,279.6,26.5,Terra,MODIS,0,archive,1
14.0987,108.3035,2026-01-10,1,1326,N,68,306.3,281.3,18.4,Terra,MODIS,0,archive,1
14.0966,108.2903,2026-01-10,1,1326,N,48,302.2,281.6,13.8,Terra,MODIS,0,archive,1
14.0865,107.3559,2026-01-10,1,1326,N,52,302.8,289.3,13.8,Terra,MODIS,0,archive,1
14.084,107.3406,2026-01-10,1,1326,N,65,305.6,289.8,17.5,Terra,MODIS,0,archive,1
14.0844,107.3507,2026-01-10,1,1326,N,82,311.1,289.8,24.4,Terra,MODIS,0,archive,1
13.3561,108.6237,2026-01-11,1,138,D,68,308.8,290.1,12.7,Terra,MODIS,0,archive,1
14.0793,107.3457,2026-01-11,1,739,D,45,315.5,300.2,10.8,Aqua,MODIS,0,archive,1
13.8599,108.5625,2026-01-11,1,739,D,66,313.3,297.5,8.7,Aqua,MODIS,0,archive,1
13.9521,108.7426,2026-01-11,1,739,D,70,324.6,291.7,22.2,Aqua,MODIS,0,archive,1
14.0192,108.8257,2026-01-11,1,739,D,39,307.3,294.1,4.8,Aqua,MODIS,0,archive,1
14.1034,108.9468,2026-01-11,1,739,D,61,311.9,294.6,8.1,Aqua,MODIS,0,archive,1
14.253,108.8917,2026-01-11,1,739,D,39,304.2,292.6,3.9,Aqua,MODIS,0,archive,1
14.0776,107.3352,2026-01-11,1,739,D,78,322.5,299.2,19.5,Aqua,MODIS,0,archive,1
14.076,107.3246,2026-01-11,1,739,D,87,333.0,296.0,35.3,Aqua,MODIS,0,archive,1
14.3877,108.9953,2026-01-11,1,739,D,62,306.9,292.3,5.3,Aqua,MODIS,0,archive,1
14.2308,107.7887,2026-01-11,1,739,D,68,311.9,293.5,10.2,Aqua,MODIS,0,archive,1
14.4317,108.9881,2026-01-11,1,739,D,42,309.3,294.9,6.1,Aqua,MODIS,0,archive,1
14.4405,108.9867,2026-01-11,1,739,D,40,308.9,294.6,6.0,Aqua,MODIS,0,archive,1
14.5462,108.1493,2026-01-11,1,739,D,61,308.8,295.6,7.3,Aqua,MODIS,0,archive,1
14.6324,107.8095,2026-01-11,1,739,D,71,312.5,298.4,8.2,Aqua,MODIS,0,archive,1
14.8497,107.9572,2026-01-11,1,739,D,85,328.9,292.1,30.9,Aqua,MODIS,0,archive,1
15.7727,108.2453,2026-01-11,1,739,D,71,311.2,293.1,9.2,Aqua,MODIS,0,archive,1
15.7713,108.2361,2026-01-11,1,739,D,75,319.8,290.8,17.1,Aqua,MODIS,0,archive,1
13.3086,108.961,2026-01-11,1,739,D,34,305.1,286.9,5.5,Aqua,MODIS,0,archive,1
13.3174,108.9596,2026-01-11,1,739,D,68,310.9,287.3,9.6,Aqua,MODIS,0,archive,1
13.2532,107.5172,2026-01-11,1,739,D,60,314.2,298.1,8.3,Aqua,MODIS,0,archive,1
13.2998,107.754,2026-01-11,1,739,D,77,321.2,299.1,15.6,Aqua,MODIS,0,archive,1
13.3435,107.9749,2026-01-11,1,739,D,52,317.5,297.1,11.5,Aqua,MODIS,0,archive,1
13.3527,107.9733,2026-01-11,1,739,D,37,313.7,296.9,7.8,Aqua,MODIS,0,archive,1
13.3512,107.9633,2026-01-11,1,739,D,83,327.8,296.1,24.8,Aqua,MODIS,0,archive,1
14.4221,108.9243,2026-01-11,1,739,D,43,304.4,293.9,3.6,Aqua,MODIS,0,archive,1
18.3846,105.5023,2026-01-11,1,740,D,70,311.5,294.4,12.5,Aqua,MODIS,0,archive,1
18.887,105.4219,2026-01-11,1,740,D,44,305.7,293.2,5.8,Aqua,MODIS,0,archive,1
18.774,105.4306,2026-01-11,1,740,D,45,303.9,292.9,6.0,Aqua,MODIS,0,archive,1
18.5882,105.4281,2026-01-11,1,740,D,62,306.3,293.7,8.2,Aqua,MODIS,0,archive,1
15.9431,108.089,2026-01-11,1,740,D,62,305.9,293.2,5.7,Aqua,MODIS,0,archive,1
17.5915,106.4396,2026-01-11,1,740,D,44,303.5,292.0,4.3,Aqua,MODIS,0,archive,1
17.9311,106.3667,2026-01-11,1,740,D,66,308.4,292.9,9.4,Aqua,MODIS,0,archive,1
18.0814,106.3666,2026-01-11,1,740,D,56,303.4,291.9,4.9,Aqua,MODIS,0,archive,1
18.0797,106.3559,2026-01-11,1,740,D,63,308.5,292.1,9.0,Aqua,MODIS,0,archive,1
18.1063,106.2444,2026-01-11,1,740,D,63,306.1,292.8,6.8,Aqua,MODIS,0,archive,1
18.0902,106.1462,2026-01-11,1,740,D,51,303.4,293.1,4.5,Aqua,MODIS,0,archive,1
19.0314,105.0577,2026-01-11,1,740,D,62,305.8,293.8,7.5,Aqua,MODIS,0,archive,1
19.1213,104.7338,2026-01-11,1,740,D,69,309.7,292.8,14.5,Aqua,MODIS,0,archive,1
19.0896,105.0338,2026-01-11,1,740,D,60,305.5,294.7,7.5,Aqua,MODIS,0,archive,1
19.0309,104.9934,2026-01-11,1,740,D,43,302.8,292.6,4.8,Aqua,MODIS,0,archive,1
19.0602,105.1666,2026-01-11,1,740,D,64,308.7,293.5,9.4,Aqua,MODIS,0,archive,1
18.8958,105.1081,2026-01-11,1,740,D,47,303.9,293.8,6.0,Aqua,MODIS,0,archive,1
18.955,105.218,2026-01-11,1,740,D,56,310.5,294.7,11.3,Aqua,MODIS,0,archive,1
19.1082,105.5735,2026-01-11,1,740,D,58,304.0,294.0,4.7,Aqua,MODIS,0,archive,1
19.1063,105.562,2026-01-11,1,740,D,75,314.8,294.2,15.3,Aqua,MODIS,0,archive,1
22.4183,103.2687,2026-01-11,1,741,D,54,303.0,286.9,11.4,Aqua,MODIS,0,archive,1
22.4598,106.1627,2026-01-11,1,741,D,46,301.7,290.6,4.8,Aqua,MODIS,0,archive,1
22.472,106.1812,2026-01-11,1,741,D,42,302.4,290.5,5.0,Aqua,MODIS,0,archive,1
22.5389,106.313,2026-01-11,1,741,D,61,305.1,290.8,6.9,Aqua,MODIS,0,archive,1
22.3845,104.6381,2026-01-11,1,741,D,43,302.5,290.9,5.2,Aqua,MODIS,0,archive,1
22.7789,106.1255,2026-01-11,1,741,D,53,302.7,292.2,4.3,Aqua,MODIS,0,archive,1
19.2547,105.2808,2026-01-11,1,741,D,64,306.9,292.1,8.1,Aqua,MODIS,0,archive,1
19.2761,105.1644,2026-01-11,1,741,D,76,315.8,293.6,18.3,Aqua,MODIS,0,archive,1
19.2721,105.1404,2026-01-11,1,741,D,73,312.8,292.1,15.1,Aqua,MODIS,0,archive,1
19.2701,105.1285,2026-01-11,1,741,D,56,303.5,290.9,6.5,Aqua,MODIS,0,archive,1
19.2959,105.0981,2026-01-11,1,741,D,51,302.9,292.0,6.3,Aqua,MODIS,0,archive,1
19.4248,105.6275,2026-01-11,1,741,D,59,304.5,292.4,5.9,Aqua,MODIS,0,archive,1
19.4365,105.5781,2026-01-11,1,741,D,54,302.9,292.4,5.2,Aqua,MODIS,0,archive,1
19.4408,105.4825,2026-01-11,1,741,D,73,313.1,292.6,14.6,Aqua,MODIS,0,archive,1
19.4654,105.5726,2026-01-11,1,741,D,67,308.4,293.5,8.9,Aqua,MODIS,0,archive,1
19.4681,105.5657,2026-01-11,1,741,D,46,305.3,292.8,6.3,Aqua,MODIS,0,archive,1
19.516,105.6151,2026-01-11,1,741,D,60,306.2,293.5,6.6,Aqua,MODIS,0,archive,1
19.4681,105.2038,2026-01-11,1,741,D,82,323.1,292.5,30.3,Aqua,MODIS,0,archive,1
19.4661,105.1917,2026-01-11,1,741,D,47,301.9,291.6,6.2,Aqua,MODIS,0,archive,1
19.4399,105.0346,2026-01-11,1,741,D,82,323.6,291.5,32.4,Aqua,MODIS,0,archive,1
19.4378,105.0222,2026-01-11,1,741,D,73,313.0,291.6,17.5,Aqua,MODIS,0,archive,1
19.5129,105.4146,2026-01-11,1,741,D,71,311.0,292.1,12.8,Aqua,MODIS,0,archive,1
19.6086,105.5571,2026-01-11,1,741,D,71,315.1,294.1,16.8,Aqua,MODIS,0,archive,1
19.5165,105.0024,2026-01-11,1,741,D,63,306.3,290.6,11.0,Aqua,MODIS,0,archive,1
19.5145,104.9904,2026-01-11,1,741,D,30,300.2,289.3,5.5,Aqua,MODIS,0,archive,1
19.5585,105.1931,2026-01-11,1,741,D,62,305.6,293.7,8.2,Aqua,MODIS,0,archive,1
19.6054,105.4164,2026-01-11,1,741,D,58,304.0,291.2,6.9,Aqua,MODIS,0,archive,1
19.5823,105.214,2026-01-11,1,741,D,45,302.7,291.8,5.6,Aqua,MODIS,0,archive,1
19.5402,104.959,2026-01-11,1,741,D,67,308.3,290.2,13.3,Aqua,MODIS,0,archive,1
19.5781,105.0582,2026-01-11,1,741,D,81,321.3,292.5,27.5,Aqua,MODIS,0,archive,1
19.576,105.046,2026-01-11,1,741,D,86,328.5,293.0,40.1,Aqua,MODIS,0,archive,1
19.6598,105.423,2026-01-11,1,741,D,60,304.8,293.5,6.5,Aqua,MODIS,0,archive,1
19.6865,105.5244,2026-01-11,1,741,D,64,306.8,293.0,8.3,Aqua,MODIS,0,archive,1
19.6809,105.4904,2026-01-11,1,741,D,45,303.1,292.5,4.7,Aqua,MODIS,0,archive,1
19.6867,105.4653,2026-01-11,1,741,D,65,307.4,292.9,8.7,Aqua,MODIS,0,archive,1
19.7161,105.4003,2026-01-11,1,741,D,66,307.6,292.6,8.8,Aqua,MODIS,0,archive,1
19.7289,105.4638,2026-01-11,1,741,D,74,313.9,292.6,15.9,Aqua,MODIS,0,archive,1
19.7269,105.4521,2026-01-11,1,741,D,59,304.5,292.7,6.3,Aqua,MODIS,0,archive,1
19.7676,105.4566,2026-01-11,1,741,D,64,306.7,292.3,8.6,Aqua,MODIS,0,archive,1
20.0426,105.7643,2026-01-11,1,741,D,58,303.9,293.4,5.1,Aqua,MODIS,0,archive,1
20.0488,105.229,2026-01-11,1,741,D,52,302.7,292.0,6.6,Aqua,MODIS,0,archive,1
20.0353,105.0854,2026-01-11,1,741,D,37,302.6,291.7,6.3,Aqua,MODIS,0,archive,1
20.0373,105.0922,2026-01-11,1,741,D,54,304.7,291.4,8.0,Aqua,MODIS,0,archive,1
20.131,105.4707,2026-01-11,1,741,D,52,304.5,294.1,5.0,Aqua,MODIS,0,archive,1
20.1255,105.257,2026-01-11,1,741,D,60,305.0,292.8,7.1,Aqua,MODIS,0,archive,1
20.1236,105.2455,2026-01-11,1,741,D,75,314.4,292.9,16.6,Aqua,MODIS,0,archive,1
20.2112,105.7209,2026-01-11,1,741,D,54,302.9,292.5,4.6,Aqua,MODIS,0,archive,1
20.1841,105.5537,2026-01-11,1,741,D,58,304.7,294.2,5.4,Aqua,MODIS,0,archive,1
20.1675,105.4521,2026-01-11,1,741,D,33,305.4,293.3,5.6,Aqua,MODIS,0,archive,1
20.1656,105.4405,2026-01-11,1,741,D,80,320.1,294.9,21.7,Aqua,MODIS,0,archive,1
20.2252,105.6543,2026-01-11,1,741,D,44,303.9,293.8,4.9,Aqua,MODIS,0,archive,1
20.1524,105.1006,2026-01-11,1,741,D,70,310.3,291.9,14.0,Aqua,MODIS,0,archive,1
20.2335,105.5263,2026-01-11,1,741,D,53,305.3,294.8,5.8,Aqua,MODIS,0,archive,1
20.2478,105.3118,2026-01-11,1,741,D,47,302.9,292.4,5.9,Aqua,MODIS,0,archive,1
20.3474,105.418,2026-01-11,1,741,D,58,304.2,292.1,6.9,Aqua,MODIS,0,archive,1
20.4502,105.657,2026-01-11,1,741,D,81,322.2,294.9,23.3,Aqua,MODIS,0,archive,1
20.4484,105.646,2026-01-11,1,741,D,81,321.7,295.7,22.6,Aqua,MODIS,0,archive,1
20.471,105.6646,2026-01-11,1,741,D,92,341.0,294.9,54.7,Aqua,MODIS,0,archive,1
20.496,105.4939,2026-01-11,1,741,D,61,305.5,293.2,6.9,Aqua,MODIS,0,archive,1
20.4849,105.3675,2026-01-11,1,741,D,67,308.1,293.1,9.2,Aqua,MODIS,0,archive,1
20.5424,105.6569,2026-01-11,1,741,D,61,305.4,293.6,6.9,Aqua,MODIS,0,archive,1
20.5407,105.646,2026-01-11,1,741,D,69,310.0,293.2,10.8,Aqua,MODIS,0,archive,1
